65,0
82,0
92,0
102,0
112,0
122,0
132,0
142,0
152,0
162,0
172,0
182,0
192,0
202,0
213,0
223,0
233,0
243,0
253,0
263,0
273,0
283,0
293,0
303,0
313,0
323,0
333,0
343,0
353,0
363,0
373,0
384,0
394,0
404,0
414,0
424,0
434,0
444,0
454,0
464,0
474,0
484,0
494,0
504,0
514,0
524,0
534,0
544,0
554,0
564,0
574,0
584,0
594,0
604,0
614,0
624,0
634,0
644,0
654,0
664,0
674,0
684,0
694,0
704,0
714,0
725,0
735,0
745,0
755,0
765,0
775,0
785,0
795,0
805,0
815,0
825,0
835,0
845,0
855,0
865,0
875,0
885,0
896,0
906,0
916,0
926,0
936,0
946,0
956,0
966,0
976,0
986,0
996,0
1006,0
1016,0
1026,0
1036,0
1046,0
1056,0
1066,0
1076,0
1086,0
1096,0
1106,6
1116,29
1126,46
1136,63
1146,58
1156,61
1166,62
1176,65
1186,77
1196,82
1206,92
1216,87
1226,90
1237,95
1247,97
1257,96
1267,95
1277,98
1287,103
1297,107
1307,106
1317,113
1327,109
1337,122
1347,119
1357,96
1367,89
1377,93
1387,97
1397,114
1408,123
1418,134
1428,139
1438,144
1448,144
1458,153
1468,162
1478,171
1488,178
1498,181
1508,175
1518,195
1528,168
1538,169
1548,184
1558,188
1568,188
1578,176
1588,167
1598,160
1608,150
1618,132
1628,121
1638,110
1648,91
1658,84
1668,69
1678,60
1688,55
1698,54
1708,62
1718,63
1728,61
1738,72
1749,88
1759,108
1769,133
1779,146
1789,154
1799,151
1809,153
1819,150
1829,166
1839,176
1849,188
1859,189
1869,177
1879,165
1889,170
1899,175
1909,177
1920,172
1930,157
1940,135
1950,114
1960,122
1970,140
1980,157
1990,148
2000,147
2010,144
2020,153
2030,164
2040,167
2050,173
2060,160
2070,172
2080,163
2090,158
2100,157
2110,156
2120,158
2130,147
2140,175
2150,174
2160,196
2170,211
2180,227
2190,242
2200,253
2210,286
2220,320
2230,371
2240,403
2250,438
2261,451
2271,452
2281,460
2291,443
2301,426
2311,434
2321,419
2331,376
2341,373
2351,383
2361,351
2371,350
2381,328
2391,310
2401,325
2411,323
2421,347
2432,327
2442,352
2452,349
2462,338
2472,331
2482,328
2492,322
2502,309
2512,292
2522,278
2532,257
2542,252
2552,237
2562,230
2572,229
2582,231
2592,239
2602,239
2612,238
2622,230
2632,228
2642,221
2652,225
2662,226
2672,206
2682,190
2692,164
2702,148
2712,124
2722,110
2732,84
2742,88
2752,113
2762,91
2773,123
2783,141
2793,164
2803,169
2813,150
2823,154
2833,146
2843,150
2853,139
2863,128
2873,122
2883,118
2893,119
2903,110
2913,111
2923,110
2933,112
2944,122
2954,124
2964,126
2974,133
2984,137
2994,133
3004,124
3014,120
3024,122
3034,123
3044,128
3054,130
3064,135
3074,139
3084,140
3094,161
3104,176
3114,190
3124,207
3134,217
3144,195
3154,173
3164,161
3174,135
